,ID,date,obs
2085,16,2023-03-18,-
2086,17,2023-03-18,
2087,18,2023-03-18,-
2088,19,2023-03-18,N
2089,20,2023-03-18,-
2090,21,2023-03-18,N
2091,22,2023-03-18,N
2092,23,2023-03-18,N
2093,24,2023-03-18,N
2094,25,2023-03-18,ND
2095,26,2023-03-18,N
2096,27,2023-03-18,-
2097,28,2023-03-18,N
2098,29,2023-03-18,N
2099,30,2023-03-18,N
2100,31,2023-03-18,N
2101,32,2023-03-18,N
2102,33,2023-03-18,N
2103,34,2023-03-18,-
2104,35,2023-03-18,N
2105,36,2023-03-18,N
2106,37,2023-03-18,N
2107,38,2023-03-18,N
2108,39,2023-03-18,N
2109,40,2023-03-18,N
2110,41,2023-03-18,-
2111,42,2023-03-18,N
2112,43,2023-03-18,N
2113,44,2023-03-18,N
2114,45,2023-03-18,N
2115,46,2023-03-18,N
2116,47,2023-03-18,N
2117,48,2023-03-18,N
2118,49,2023-03-18,-
2119,50,2023-03-18,N
2120,51,2023-03-18,N
2121,52,2023-03-18,N
2122,53,2023-03-18,F
2123,54,2023-03-18,N
2124,55,2023-03-18,N
2125,56,2023-03-18,N
2126,57,2023-03-18,N
2127,58,2023-03-18,-
2128,59,2023-03-18,N
2129,60,2023-03-18,N
2130,61,2023-03-18,N
2131,62,2023-03-18,N
2132,63,2023-03-18,N
2133,64,2023-03-18,N
2134,65,2023-03-18,N
2135,66,2023-03-18,-
2136,67,2023-03-18,N
2137,68,2023-03-18,N
2138,69,2023-03-18,N
2139,70,2023-03-18,-
2140,71,2023-03-18,N
2141,72,2023-03-18,-
2142,73,2023-03-18,N
2143,74,2023-03-18,N
2144,75,2023-03-18,N
2145,76,2023-03-18,N
2146,77,2023-03-18,-
2147,78,2023-03-18,N
2148,79,2023-03-18,-
2149,80,2023-03-18,-
2150,81,2023-03-18,-
2151,82,2023-03-18,N
2152,83,2023-03-18,N
2153,84,2023-03-18,-
2154,85,2023-03-18,N
2155,86,2023-03-18,N
2156,87,2023-03-18,N
2157,88,2023-03-18,N
2158,89,2023-03-18,-
2159,90,2023-03-18,N
2160,91,2023-03-18,-
2161,92,2023-03-18,N
2162,93,2023-03-18,N
2163,94,2023-03-18,N
2164,95,2023-03-18,N
2165,96,2023-03-18,N
2166,97,2023-03-18,N
2167,98,2023-03-18,N
2168,99,2023-03-18,N
2169,100,2023-03-18,N
2170,101,2023-03-18,N
2171,102,2023-03-18,-
2172,103,2023-03-18,N
2173,104,2023-03-18,N
2174,105,2023-03-18,N
2175,106,2023-03-18,N
2176,107,2023-03-18,-
2177,108,2023-03-18,N
2178,109,2023-03-18,N
2179,110,2023-03-18,-
2180,111,2023-03-18,N
2181,112,2023-03-18,N
2182,113,2023-03-18,N
2183,114,2023-03-18,N
2184,115,2023-03-18,N
2185,1,2023-03-19,N
2186,2,2023-03-19,N
2187,3,2023-03-19,N
2188,4,2023-03-19,N
2189,5,2023-03-19,N
2190,6,2023-03-19,
2191,7,2023-03-19,N
2192,8,2023-03-19,N
2193,9,2023-03-19,N
2194,10,2023-03-19,N
2195,11,2023-03-19,N
2196,12,2023-03-19,N
2197,13,2023-03-19,N
2198,14,2023-03-19,N
2199,15,2023-03-19,N
2200,16,2023-03-19,-
2201,17,2023-03-19,
2202,18,2023-03-19,-
2203,19,2023-03-19,N
2204,20,2023-03-19,-
2205,21,2023-03-19,N
2206,22,2023-03-19,N
2207,23,2023-03-19,N
2208,24,2023-03-19,N
2209,25,2023-03-19,-
2210,26,2023-03-19,N
2211,27,2023-03-19,-
2212,28,2023-03-19,N
2213,29,2023-03-19,N
2214,30,2023-03-19,N
2215,31,2023-03-19,N
2216,32,2023-03-19,N
2217,33,2023-03-19,N
2218,34,2023-03-19,-
2219,35,2023-03-19,N
2220,36,2023-03-19,N
2221,37,2023-03-19,N
2222,38,2023-03-19,N
2223,39,2023-03-19,N
2224,40,2023-03-19,N
2225,41,2023-03-19,-
2226,42,2023-03-19,N
2227,43,2023-03-19,N
2228,44,2023-03-19,N
2229,45,2023-03-19,N
2230,46,2023-03-19,N
2231,47,2023-03-19,N
2232,48,2023-03-19,N
2233,49,2023-03-19,-
2234,50,2023-03-19,N
2235,51,2023-03-19,N
2236,52,2023-03-19,N
2237,53,2023-03-19,N
2238,54,2023-03-19,N
2239,55,2023-03-19,N
2240,56,2023-03-19,N
2241,57,2023-03-19,N
2242,58,2023-03-19,-
2243,59,2023-03-19,N
2244,60,2023-03-19,N
2245,61,2023-03-19,N
2246,62,2023-03-19,N
2247,63,2023-03-19,N
2248,64,2023-03-19,N
2249,65,2023-03-19,N
2250,66,2023-03-19,-
2251,67,2023-03-19,N
2252,68,2023-03-19,N
2253,69,2023-03-19,N
2254,70,2023-03-19,-
2255,71,2023-03-19,N
2256,72,2023-03-19,-
2257,73,2023-03-19,N
2258,74,2023-03-19,N
2259,75,2023-03-19,N
2260,76,2023-03-19,N
2261,77,2023-03-19,-
2262,78,2023-03-19,N
2263,79,2023-03-19,-
2264,80,2023-03-19,-
2265,81,2023-03-19,-
2266,82,2023-03-19,N
2267,83,2023-03-19,N
2268,84,2023-03-19,-
2269,85,2023-03-19,N
2270,86,2023-03-19,N
2271,87,2023-03-19,N
2272,88,2023-03-19,N
2273,89,2023-03-19,-
2274,90,2023-03-19,N
2275,91,2023-03-19,-
2276,92,2023-03-19,N
2277,93,2023-03-19,N
2278,94,2023-03-19,N
2279,95,2023-03-19,F
2280,96,2023-03-19,N
2281,97,2023-03-19,N
2282,98,2023-03-19,N
2283,99,2023-03-19,N
2284,100,2023-03-19,N
2285,101,2023-03-19,N
2286,102,2023-03-19,-
2287,103,2023-03-19,N
2288,104,2023-03-19,N
2289,105,2023-03-19,N
2290,106,2023-03-19,N
2291,107,2023-03-19,-
2292,108,2023-03-19,N
2293,109,2023-03-19,N
2294,110,2023-03-19,-
2295,111,2023-03-19,N
2296,112,2023-03-19,N
2297,113,2023-03-19,N
2298,114,2023-03-19,N
2299,115,2023-03-19,N
2300,1,2023-03-20,N
2301,2,2023-03-20,N
2302,3,2023-03-20,N
2303,4,2023-03-20,N
2304,5,2023-03-20,N
2305,6,2023-03-20,
2306,7,2023-03-20,N
2307,8,2023-03-20,N
2308,9,2023-03-20,N
2309,10,2023-03-20,N
2310,11,2023-03-20,N
2311,12,2023-03-20,N
2312,13,2023-03-20,N
2313,14,2023-03-20,N
2314,15,2023-03-20,N
2315,16,2023-03-20,-
2316,17,2023-03-20,
2317,18,2023-03-20,-
2318,19,2023-03-20,N
2319,20,2023-03-20,-
2320,21,2023-03-20,N
2321,22,2023-03-20,N
2322,23,2023-03-20,N
2323,24,2023-03-20,N
2324,25,2023-03-20,-
2325,26,2023-03-20,N
2326,27,2023-03-20,-
2327,28,2023-03-20,N
2328,29,2023-03-20,N
2329,30,2023-03-20,N
2330,31,2023-03-20,N
2331,32,2023-03-20,N
2332,33,2023-03-20,N
2333,34,2023-03-20,-
2334,35,2023-03-20,N
2335,36,2023-03-20,N
2336,37,2023-03-20,N
2337,38,2023-03-20,N
2338,39,2023-03-20,N
2339,40,2023-03-20,N
2340,41,2023-03-20,-
2341,42,2023-03-20,N
2342,43,2023-03-20,N
2343,44,2023-03-20,N
2344,45,2023-03-20,N
2345,46,2023-03-20,N
2346,47,2023-03-20,N
2347,48,2023-03-20,ND
2348,49,2023-03-20,-
2349,50,2023-03-20,N
2350,51,2023-03-20,N
2351,52,2023-03-20,N
2352,53,2023-03-20,F
2353,54,2023-03-20,N
2354,55,2023-03-20,N
2355,56,2023-03-20,N
2356,57,2023-03-20,N
2357,58,2023-03-20,-
2358,59,2023-03-20,N
2359,60,2023-03-20,N
2360,61,2023-03-20,N
2361,62,2023-03-20,N
2362,63,2023-03-20,F
2363,64,2023-03-20,N
2364,65,2023-03-20,N
2365,66,2023-03-20,-
2366,67,2023-03-20,N
2367,68,2023-03-20,N
2368,69,2023-03-20,N
2369,70,2023-03-20,-
2370,71,2023-03-20,ND
2371,72,2023-03-20,-
2372,73,2023-03-20,N
2373,74,2023-03-20,N
2374,75,2023-03-20,ND
2375,76,2023-03-20,N
2376,77,2023-03-20,-
2377,78,2023-03-20,N
2378,79,2023-03-20,-
2379,80,2023-03-20,-
2380,81,2023-03-20,-
2381,82,2023-03-20,N
2382,83,2023-03-20,ND
2383,84,2023-03-20,-
2384,85,2023-03-20,N
2385,86,2023-03-20,N
2386,87,2023-03-20,N
2387,88,2023-03-20,N
2388,89,2023-03-20,-
2389,90,2023-03-20,N
2390,91,2023-03-20,-
2391,92,2023-03-20,N
2392,93,2023-03-20,N
2393,94,2023-03-20,N
2394,95,2023-03-20,F
2395,96,2023-03-20,N
2396,97,2023-03-20,N
2397,98,2023-03-20,N
2398,99,2023-03-20,N
2399,100,2023-03-20,N
2400,101,2023-03-20,N
2401,102,2023-03-20,-
2402,103,2023-03-20,N
2403,104,2023-03-20,ND
2404,105,2023-03-20,N
2405,106,2023-03-20,N
2406,107,2023-03-20,-
2407,108,2023-03-20,N
2408,109,2023-03-20,ND
2409,110,2023-03-20,-
2410,111,2023-03-20,N
2411,112,2023-03-20,N
2412,113,2023-03-20,N
2413,114,2023-03-20,N
2414,115,2023-03-20,N
2415,1,2023-03-21,
2416,2,2023-03-21,
2417,3,2023-03-21,
2418,4,2023-03-21,
2419,5,2023-03-21,
2420,6,2023-03-21,
2421,7,2023-03-21,
2422,8,2023-03-21,
2423,9,2023-03-21,
2424,10,2023-03-21,
2425,11,2023-03-21,
2426,12,2023-03-21,
2427,13,2023-03-21,
2428,14,2023-03-21,
2429,15,2023-03-21,
2430,16,2023-03-21,-
2431,17,2023-03-21,
2432,18,2023-03-21,-
2433,19,2023-03-21,
2434,20,2023-03-21,-
2435,21,2023-03-21,
2436,22,2023-03-21,
2437,23,2023-03-21,
2438,24,2023-03-21,
2439,25,2023-03-21,-
2440,26,2023-03-21,
2441,27,2023-03-21,-
2442,28,2023-03-21,ND
2443,29,2023-03-21,
2444,30,2023-03-21,
2445,31,2023-03-21,
2446,32,2023-03-21,ND
2447,33,2023-03-21,
2448,34,2023-03-21,-
2449,35,2023-03-21,
2450,36,2023-03-21,
2451,37,2023-03-21,
2452,38,2023-03-21,
2453,39,2023-03-21,
2454,40,2023-03-21,ND
2455,41,2023-03-21,-
2456,42,2023-03-21,
2457,43,2023-03-21,
2458,44,2023-03-21,
2459,45,2023-03-21,
2460,46,2023-03-21,
2461,47,2023-03-21,
2462,48,2023-03-21,-
2463,49,2023-03-21,-
2464,50,2023-03-21,
2465,51,2023-03-21,ND
2466,52,2023-03-21,
2467,53,2023-03-21,
2468,54,2023-03-21,
2469,55,2023-03-21,
2470,56,2023-03-21,
2471,57,2023-03-21,
2472,58,2023-03-21,-
2473,59,2023-03-21,
2474,60,2023-03-21,
2475,61,2023-03-21,
2476,62,2023-03-21,
2477,63,2023-03-21,
2478,64,2023-03-21,
2479,65,2023-03-21,
2480,66,2023-03-21,-
2481,67,2023-03-21,ND
2482,68,2023-03-21,
2483,69,2023-03-21,
2484,70,2023-03-21,-
2485,71,2023-03-21,-
2486,72,2023-03-21,-
2487,73,2023-03-21,
2488,74,2023-03-21,
2489,75,2023-03-21,-
2490,76,2023-03-21,
2491,77,2023-03-21,-
2492,78,2023-03-21,
2493,79,2023-03-21,-
2494,80,2023-03-21,-
2495,81,2023-03-21,-
2496,82,2023-03-21,
2497,83,2023-03-21,-
2498,84,2023-03-21,-
2499,85,2023-03-21,
2500,86,2023-03-21,
2501,87,2023-03-21,
2502,88,2023-03-21,
2503,89,2023-03-21,-
2504,90,2023-03-21,
2505,91,2023-03-21,-
2506,92,2023-03-21,
2507,93,2023-03-21,
2508,94,2023-03-21,
2509,95,2023-03-21,
2510,96,2023-03-21,
2511,97,2023-03-21,
2512,98,2023-03-21,
2513,99,2023-03-21,
2514,100,2023-03-21,
2515,101,2023-03-21,
2516,102,2023-03-21,-
2517,103,2023-03-21,
2518,104,2023-03-21,-
2519,105,2023-03-21,
2520,106,2023-03-21,
2521,107,2023-03-21,-
2522,108,2023-03-21,
2523,109,2023-03-21,-
2524,110,2023-03-21,-
2525,111,2023-03-21,
2526,112,2023-03-21,
2527,113,2023-03-21,
2528,114,2023-03-21,
2529,115,2023-03-21,
2530,1,2023-03-22,N
2531,2,2023-03-22,N
2532,3,2023-03-22,N
2533,4,2023-03-22,N
2534,5,2023-03-22,N
2535,6,2023-03-22,
2536,7,2023-03-22,N
2537,8,2023-03-22,N
2538,9,2023-03-22,N
2539,10,2023-03-22,N
2540,11,2023-03-22,N
2541,12,2023-03-22,N
2542,13,2023-03-22,N
2543,14,2023-03-22,N
2544,15,2023-03-22,N
2545,16,2023-03-22,-
2546,17,2023-03-22,
2547,18,2023-03-22,-
2548,19,2023-03-22,N
2549,20,2023-03-22,-
2550,21,2023-03-22,N
2551,22,2023-03-22,N
2552,23,2023-03-22,N
2553,24,2023-03-22,N
2554,25,2023-03-22,-
2555,26,2023-03-22,N
2556,27,2023-03-22,-
2557,28,2023-03-22,-
2558,29,2023-03-22,N
2559,30,2023-03-22,N
2560,31,2023-03-22,N
2561,32,2023-03-22,-
2562,33,2023-03-22,N
2563,34,2023-03-22,-
2564,35,2023-03-22,N
2565,36,2023-03-22,N
2566,37,2023-03-22,N
2567,38,2023-03-22,N
2568,39,2023-03-22,N
2569,40,2023-03-22,-
2570,41,2023-03-22,N
2571,42,2023-03-22,N
2572,43,2023-03-22,N
2573,44,2023-03-22,N
2574,45,2023-03-22,N
2575,46,2023-03-22,N
2576,47,2023-03-22,N
2577,48,2023-03-22,-
2578,49,2023-03-22,-
2579,50,2023-03-22,N
2580,51,2023-03-22,-
2581,52,2023-03-22,N
2582,53,2023-03-22,N
2583,54,2023-03-22,N
2584,55,2023-03-22,N
2585,56,2023-03-22,N
2586,57,2023-03-22,N
2587,58,2023-03-22,-
2588,59,2023-03-22,N
2589,60,2023-03-22,N
2590,61,2023-03-22,N
2591,62,2023-03-22,N
2592,63,2023-03-22,N
2593,64,2023-03-22,N
2594,65,2023-03-22,N
2595,66,2023-03-22,-
2596,67,2023-03-22,-
2597,68,2023-03-22,N
2598,69,2023-03-22,N
2599,70,2023-03-22,-
2600,71,2023-03-22,-
2601,72,2023-03-22,-
2602,73,2023-03-22,N
2603,74,2023-03-22,N
2604,75,2023-03-22,-
2605,76,2023-03-22,N
2606,77,2023-03-22,-
2607,78,2023-03-22,N
2608,79,2023-03-22,-
2609,80,2023-03-22,-
2610,81,2023-03-22,-
2611,82,2023-03-22,N
2612,83,2023-03-22,-
2613,84,2023-03-22,-
2614,85,2023-03-22,N
2615,86,2023-03-22,N
2616,87,2023-03-22,N
2617,88,2023-03-22,N
2618,89,2023-03-22,-
2619,90,2023-03-22,N
2620,91,2023-03-22,-
2621,92,2023-03-22,N
2622,93,2023-03-22,N
2623,94,2023-03-22,N
2624,95,2023-03-22,N
2625,96,2023-03-22,N
2626,97,2023-03-22,N
2627,98,2023-03-22,N
2628,99,2023-03-22,N
2629,100,2023-03-22,N
2630,101,2023-03-22,N
2631,102,2023-03-22,-
2632,103,2023-03-22,N
2633,104,2023-03-22,-
2634,105,2023-03-22,N
2635,106,2023-03-22,N
2636,107,2023-03-22,-
2637,108,2023-03-22,N
2638,109,2023-03-22,-
2639,110,2023-03-22,-
2640,111,2023-03-22,N
2641,112,2023-03-22,N
2642,113,2023-03-22,N
2643,114,2023-03-22,N
2644,115,2023-03-22,N
2645,1,2023-03-23,N
2646,2,2023-03-23,N
2647,3,2023-03-23,N
2648,4,2023-03-23,N
2649,5,2023-03-23,N
2650,6,2023-03-23,
2651,7,2023-03-23,N
2652,8,2023-03-23,N
2653,9,2023-03-23,N
2654,10,2023-03-23,N
2655,11,2023-03-23,N
2656,12,2023-03-23,N
2657,13,2023-03-23,N
2658,14,2023-03-23,N
2659,15,2023-03-23,N
2660,16,2023-03-23,-
2661,17,2023-03-23,
2662,18,2023-03-23,-
2663,19,2023-03-23,N
2664,20,2023-03-23,-
2665,21,2023-03-23,N
2666,22,2023-03-23,N
2667,23,2023-03-23,N
2668,24,2023-03-23,N
2669,25,2023-03-23,-
2670,26,2023-03-23,N
2671,27,2023-03-23,-
2672,28,2023-03-23,-
2673,29,2023-03-23,N
2674,30,2023-03-23,N
2675,31,2023-03-23,N
2676,32,2023-03-23,-
2677,33,2023-03-23,N
2678,34,2023-03-23,-
2679,35,2023-03-23,N
2680,36,2023-03-23,N
2681,37,2023-03-23,N
2682,38,2023-03-23,N
2683,39,2023-03-23,N
2684,40,2023-03-23,-
2685,41,2023-03-23,N
2686,42,2023-03-23,N
2687,43,2023-03-23,N
2688,44,2023-03-23,N
2689,45,2023-03-23,N
2690,46,2023-03-23,N
2691,47,2023-03-23,N
2692,48,2023-03-23,-
2693,49,2023-03-23,-
2694,50,2023-03-23,N
2695,51,2023-03-23,-
2696,52,2023-03-23,N
2697,53,2023-03-23,N
2698,54,2023-03-23,N
2699,55,2023-03-23,N
2700,56,2023-03-23,N
2701,57,2023-03-23,N
2702,58,2023-03-23,-
2703,59,2023-03-23,N
2704,60,2023-03-23,N
2705,61,2023-03-23,N
2706,62,2023-03-23,N
2707,63,2023-03-23,N
2708,64,2023-03-23,N
2709,65,2023-03-23,N
2710,66,2023-03-23,-
2711,67,2023-03-23,-
2712,68,2023-03-23,N
2713,69,2023-03-23,N
2714,70,2023-03-23,-
2715,71,2023-03-23,-
2716,72,2023-03-23,-
2717,73,2023-03-23,N
2718,74,2023-03-23,N
2719,75,2023-03-23,-
2720,76,2023-03-23,N
2721,77,2023-03-23,-
2722,78,2023-03-23,N
2723,79,2023-03-23,-
2724,80,2023-03-23,-
2725,81,2023-03-23,-
2726,82,2023-03-23,N
2727,83,2023-03-23,-
2728,84,2023-03-23,-
2729,85,2023-03-23,N
2730,86,2023-03-23,N
2731,87,2023-03-23,N
2732,88,2023-03-23,N
2733,89,2023-03-23,-
2734,90,2023-03-23,N
2735,91,2023-03-23,-
2736,92,2023-03-23,N
2737,93,2023-03-23,N
2738,94,2023-03-23,N
2739,95,2023-03-23,N
2740,96,2023-03-23,N
2741,97,2023-03-23,N
2742,98,2023-03-23,N
2743,99,2023-03-23,N
2744,100,2023-03-23,N
2745,101,2023-03-23,N
2746,102,2023-03-23,-
2747,103,2023-03-23,N
2748,104,2023-03-23,-
2749,105,2023-03-23,N
2750,106,2023-03-23,N
2751,107,2023-03-23,-
2752,108,2023-03-23,N
2753,109,2023-03-23,-
2754,110,2023-03-23,-
2755,111,2023-03-23,N
2756,112,2023-03-23,N
2757,113,2023-03-23,N
2758,114,2023-03-23,N
2759,115,2023-03-23,N
